transaction_id,amount,merchant_category,is_fraud
synthetic_1300,4845.91151,Gas Station,0
synthetic_1301,1433.98329,Electronics,0
synthetic_1302,2108.86381,Electronics,0
synthetic_1303,427.07918,Coffee Shop,0
synthetic_1304,3397.12139,Travel,0
synthetic_1305,633.94123,Electronics,0
synthetic_1306,4419.89369,Gas Station,0
synthetic_1307,4656.88896,Home Improvement,0
synthetic_1308,606.94274,Entertainment,0
synthetic_1309,1818.28469,Online Retail,0
synthetic_1310,1660.99305,Electronics,0
synthetic_1311,4549.73843,Restaurant,0
synthetic_1312,3126.98095,Coffee Shop,1
synthetic_1313,4429.53686,Coffee Shop,1
synthetic_1314,4384.33427,Restaurant,0
synthetic_1315,2348.32846,Electronics,0
synthetic_1316,1923.35999,Coffee Shop,1
synthetic_1317,408.00474,Pharmacy,0
synthetic_1318,1501.38211,Coffee Shop,0
synthetic_1319,4574.56934,Online Retail,0
synthetic_1320,2129.33218,Coffee Shop,0
synthetic_1321,2849.05023,Coffee Shop,0
synthetic_1322,2525.68029,Entertainment,0
synthetic_1323,4250.50516,Grocery,0
synthetic_1324,1736.756,Coffee Shop,0
synthetic_1325,3768.93111,Travel,0
synthetic_1326,738.90899,Grocery,0
synthetic_1327,3548.7604,Coffee Shop,0
synthetic_1328,2503.15105,Electronics,0
synthetic_1329,1804.71742,Electronics,0
synthetic_1330,4029.05326,Coffee Shop,0
synthetic_1331,4223.48873,Travel,0
synthetic_1332,389.2873,Coffee Shop,0
synthetic_1333,3560.70971,Entertainment,0
synthetic_1334,2873.87958,Travel,0
synthetic_1335,954.92244,Coffee Shop,0
synthetic_1336,4833.29011,Coffee Shop,0
synthetic_1337,1457.78692,Home Improvement,0
synthetic_1338,1969.96382,Restaurant,0
synthetic_1339,2305.18846,Entertainment,0
synthetic_1340,3978.4017,Gas Station,0
synthetic_1341,1951.9714,Gas Station,0
synthetic_1342,3395.45464,Electronics,0
synthetic_1343,2968.20222,Electronics,0
synthetic_1344,1584.60468,Gas Station,0
synthetic_1345,1424.89358,Grocery,0
synthetic_1346,1125.17553,Gas Station,0
synthetic_1347,2663.4037,Travel,0
synthetic_1348,2363.35611,Home Improvement,0
synthetic_1349,1648.22844,Pharmacy,0
synthetic_1350,3382.78717,Electronics,0
synthetic_1351,4740.48459,Coffee Shop,0
synthetic_1352,4430.01448,Gas Station,0
synthetic_1353,4222.77661,Gas Station,0
synthetic_1354,393.97965,Coffee Shop,0
synthetic_1355,1420.32659,Coffee Shop,1
synthetic_1356,3657.16511,Travel,0
synthetic_1357,4604.04427,Entertainment,0
synthetic_1358,2247.74699,Pharmacy,0
synthetic_1359,4950.83475,Gas Station,0
synthetic_1360,568.04015,Coffee Shop,0
synthetic_1361,805.51804,Gas Station,0
synthetic_1362,2479.9085,Pharmacy,0
synthetic_1363,2930.94067,Online Retail,0
synthetic_1364,4549.22509,Grocery,0
synthetic_1365,565.2469,Coffee Shop,1
synthetic_1366,614.96928,Gas Station,0
synthetic_1367,4060.15035,Coffee Shop,0
synthetic_1368,3144.67775,Gas Station,0
synthetic_1369,1709.34218,Coffee Shop,0
synthetic_1370,781.05622,Grocery,0
synthetic_1371,1921.85112,Gas Station,0
synthetic_1372,2633.50949,Online Retail,0
synthetic_1373,4402.04021,Coffee Shop,0
synthetic_1374,2638.29781,Gas Station,0
synthetic_1375,1157.16824,Grocery,0
synthetic_1376,4693.5722,Electronics,0
synthetic_1377,526.64611,Travel,0
synthetic_1378,1999.2603,Coffee Shop,0
synthetic_1379,4213.35983,Entertainment,1
synthetic_1380,2583.25934,Entertainment,1
synthetic_1381,4998.77002,Coffee Shop,0
synthetic_1382,4066.78751,Online Retail,0
synthetic_1383,3674.0077,Electronics,0
synthetic_1384,4806.55891,Coffee Shop,0
synthetic_1385,4324.42553,Coffee Shop,0
synthetic_1386,597.38619,Coffee Shop,0
synthetic_1387,3772.84801,Travel,0
synthetic_1388,4485.65466,Home Improvement,0
synthetic_1389,3288.24346,Entertainment,0
synthetic_1390,4956.80328,Coffee Shop,0
synthetic_1391,2245.26083,Grocery,0
synthetic_1392,2240.16088,Coffee Shop,1
synthetic_1393,4998.77002,Travel,0
synthetic_1394,2539.32082,Pharmacy,0
synthetic_1395,1380.40535,Coffee Shop,1
synthetic_1396,1315.11157,Electronics,0
synthetic_1397,2243.61953,Home Improvement,0
synthetic_1398,760.81344,Home Improvement,0
synthetic_1399,1130.86194,Coffee Shop,0
synthetic_1400,1896.35094,Electronics,0
synthetic_1401,2431.06206,Pharmacy,0
synthetic_1402,3660.87004,Coffee Shop,0
synthetic_1403,4021.02966,Travel,0
synthetic_1404,3412.9002,Online Retail,0
synthetic_1405,3436.84385,Travel,1
synthetic_1406,3864.94798,Entertainment,0
synthetic_1407,4672.13623,Grocery,0
synthetic_1408,668.48726,Entertainment,0
synthetic_1409,4903.89303,Coffee Shop,0
synthetic_1410,4886.31097,Entertainment,0
synthetic_1411,2118.24258,Pharmacy,0
synthetic_1412,2659.31981,Electronics,0
synthetic_1413,4491.41526,Coffee Shop,0
synthetic_1414,1240.03571,Restaurant,0
synthetic_1415,425.83388,Gas Station,0
synthetic_1416,2363.46157,Online Retail,0
synthetic_1417,3686.74557,Online Retail,0
synthetic_1418,4406.7474,Pharmacy,0
synthetic_1419,4308.30378,Coffee Shop,0
synthetic_1420,2647.58976,Coffee Shop,0
synthetic_1421,4100.24216,Coffee Shop,0
synthetic_1422,322.70983,Online Retail,0
synthetic_1423,2698.83053,Coffee Shop,0
synthetic_1424,4891.18122,Gas Station,0
synthetic_1425,1549.97497,Restaurant,0
synthetic_1426,2035.32292,Coffee Shop,0
synthetic_1427,1475.5517,Electronics,0
synthetic_1428,3162.06658,Travel,0
synthetic_1429,572.36048,Gas Station,0
synthetic_1430,4133.41727,Electronics,0
synthetic_1431,1440.58387,Travel,0
synthetic_1432,3303.58442,Entertainment,0
synthetic_1433,4832.0122,Coffee Shop,0
synthetic_1434,4359.15585,Restaurant,0
synthetic_1435,4446.41352,Entertainment,0
synthetic_1436,3309.42311,Home Improvement,0
synthetic_1437,789.39732,Online Retail,0
synthetic_1438,4512.9608,Home Improvement,0
synthetic_1439,2253.32253,Coffee Shop,0
synthetic_1440,3938.29557,Home Improvement,0
synthetic_1441,4628.81789,Gas Station,0
synthetic_1442,4536.59921,Restaurant,0
synthetic_1443,1402.62306,Coffee Shop,0
synthetic_1444,1291.03867,Coffee Shop,0
synthetic_1445,2386.77345,Gas Station,0
synthetic_1446,2425.72395,Grocery,0
synthetic_1447,3875.39644,Online Retail,0
synthetic_1448,4395.26812,Coffee Shop,0
synthetic_1449,1559.42428,Entertainment,0
synthetic_1450,2638.10504,Entertainment,0
synthetic_1451,4817.97883,Restaurant,0
synthetic_1452,3004.49869,Entertainment,1
synthetic_1453,367.23808,Coffee Shop,1
synthetic_1454,3888.382,Travel,0
synthetic_1455,2257.22136,Travel,0
synthetic_1456,1882.19699,Entertainment,0
synthetic_1457,3975.55944,Pharmacy,0
synthetic_1458,1755.79201,Electronics,0
synthetic_1459,4497.57221,Coffee Shop,0
synthetic_1460,404.08939,Coffee Shop,0
synthetic_1461,4463.49363,Online Retail,0
synthetic_1462,1736.33385,Travel,0
synthetic_1463,497.28919,Gas Station,0
synthetic_1464,4794.70554,Coffee Shop,0
synthetic_1465,586.77916,Gas Station,0
synthetic_1466,4917.70053,Gas Station,0
synthetic_1467,1134.0254,Gas Station,0
synthetic_1468,1231.38324,Electronics,0
synthetic_1469,3795.21317,Electronics,0
synthetic_1470,785.22902,Gas Station,0
synthetic_1471,1048.92435,Grocery,0
synthetic_1472,2636.98255,Coffee Shop,0
synthetic_1473,872.9034,Coffee Shop,0
synthetic_1474,2332.48306,Gas Station,0
synthetic_1475,4832.01876,Electronics,0
synthetic_1476,2804.45616,Coffee Shop,0
synthetic_1477,3630.77789,Travel,0
synthetic_1478,4243.11637,Coffee Shop,0
synthetic_1479,865.74013,Pharmacy,0
synthetic_1480,1436.57112,Pharmacy,0
synthetic_1481,1587.34427,Gas Station,0
synthetic_1482,4309.98839,Travel,0
synthetic_1483,4020.91094,Gas Station,0
synthetic_1484,2955.50042,Electronics,0
synthetic_1485,3582.70104,Electronics,0
synthetic_1486,3456.18799,Coffee Shop,0
synthetic_1487,2999.01136,Coffee Shop,0
synthetic_1488,1016.13273,Electronics,0
synthetic_1489,787.78691,Coffee Shop,0
synthetic_1490,3180.75633,Coffee Shop,0
synthetic_1491,3047.22672,Coffee Shop,0
synthetic_1492,672.67783,Home Improvement,0
synthetic_1493,4524.60418,Online Retail,0
synthetic_1494,2359.36279,Online Retail,1
synthetic_1495,2847.87477,Home Improvement,0
synthetic_1496,3408.977,Electronics,0
synthetic_1497,3072.85904,Electronics,0
synthetic_1498,3654.51206,Pharmacy,0
synthetic_1499,3144.59371,Restaurant,0
synthetic_1500,848.86899,Coffee Shop,0
synthetic_1501,1564.88585,Home Improvement,0
synthetic_1502,3464.5517,Gas Station,0
synthetic_1503,3876.56798,Home Improvement,1
synthetic_1504,3362.89708,Electronics,0
synthetic_1505,3397.81228,Pharmacy,0
synthetic_1506,546.40523,Coffee Shop,0
synthetic_1507,2946.24079,Coffee Shop,0
synthetic_1508,1535.3519,Electronics,0
synthetic_1509,2714.11117,Coffee Shop,0
synthetic_1510,2475.67828,Coffee Shop,0
synthetic_1511,3968.54992,Online Retail,0
synthetic_1512,4363.23063,Coffee Shop,0
synthetic_1513,2401.95625,Coffee Shop,0
synthetic_1514,2866.20763,Pharmacy,0
synthetic_1515,3967.65006,Coffee Shop,0
synthetic_1516,2443.50508,Pharmacy,0
synthetic_1517,454.69005,Coffee Shop,0
synthetic_1518,4411.42214,Coffee Shop,0
synthetic_1519,2190.12634,Entertainment,0
synthetic_1520,3984.00166,Home Improvement,0
synthetic_1521,679.41006,Gas Station,0
synthetic_1522,1654.04909,Coffee Shop,0
synthetic_1523,4328.8273,Gas Station,0
synthetic_1524,1431.36026,Restaurant,0
synthetic_1525,4473.95348,Electronics,0
synthetic_1526,4866.70387,Coffee Shop,0
synthetic_1527,2610.80755,Electronics,0
synthetic_1528,4329.99599,Gas Station,0
synthetic_1529,742.08358,Electronics,0
synthetic_1530,1717.15416,Home Improvement,0
synthetic_1531,537.57633,Home Improvement,0
synthetic_1532,4850.54984,Gas Station,0
synthetic_1533,4650.10633,Online Retail,0
synthetic_1534,2200.2281,Electronics,0
synthetic_1535,1535.44836,Entertainment,0
synthetic_1536,2575.79315,Entertainment,0
synthetic_1537,4187.29622,Home Improvement,0
synthetic_1538,3371.25164,Pharmacy,0
synthetic_1539,4305.75003,Online Retail,0
synthetic_1540,4206.53873,Coffee Shop,0
synthetic_1541,3677.75887,Online Retail,0
synthetic_1542,3266.09908,Grocery,0
synthetic_1543,4998.77002,Electronics,0
synthetic_1544,3635.77055,Gas Station,0
synthetic_1545,2616.21252,Gas Station,0
synthetic_1546,4430.86049,Travel,0
synthetic_1547,3936.02653,Travel,0
synthetic_1548,2405.2035,Entertainment,0
synthetic_1549,2502.35121,Entertainment,0
synthetic_1550,4731.12751,Coffee Shop,0
synthetic_1551,4271.39536,Online Retail,0
synthetic_1552,658.83529,Coffee Shop,0
synthetic_1553,4147.808,Restaurant,0
synthetic_1554,3842.22961,Electronics,0
synthetic_1555,1301.5257,Online Retail,0
synthetic_1556,1419.27576,Entertainment,0
synthetic_1557,2117.06635,Grocery,0
synthetic_1558,1376.41926,Coffee Shop,0
synthetic_1559,1553.72864,Home Improvement,0
synthetic_1560,3824.2519,Coffee Shop,0
synthetic_1561,3351.03077,Pharmacy,0
synthetic_1562,221.50315,Grocery,1
synthetic_1563,1907.63347,Pharmacy,0
synthetic_1564,1540.7737,Home Improvement,0
synthetic_1565,161.96592,Entertainment,0
synthetic_1566,4311.53617,Online Retail,0
synthetic_1567,1587.25411,Restaurant,1
synthetic_1568,548.62993,Travel,0
synthetic_1569,2101.03013,Restaurant,0
synthetic_1570,775.80136,Restaurant,0
synthetic_1571,543.52605,Gas Station,0
synthetic_1572,4719.39838,Home Improvement,0
synthetic_1573,4895.32623,Electronics,0
synthetic_1574,2068.9439,Coffee Shop,0
synthetic_1575,4330.99385,Online Retail,1
synthetic_1576,2334.23537,Entertainment,0
synthetic_1577,2960.66098,Coffee Shop,1
synthetic_1578,4289.91557,Travel,0
synthetic_1579,2046.08784,Gas Station,0
synthetic_1580,1945.83964,Entertainment,0
synthetic_1581,2974.95145,Entertainment,0
synthetic_1582,447.14648,Online Retail,0
synthetic_1583,559.41469,Online Retail,0
synthetic_1584,4588.78941,Home Improvement,0
synthetic_1585,3424.35308,Coffee Shop,0
synthetic_1586,2746.82208,Pharmacy,0
synthetic_1587,3401.13949,Home Improvement,0
synthetic_1588,2860.57593,Electronics,0
synthetic_1589,525.78836,Electronics,0
synthetic_1590,3780.05943,Coffee Shop,1
synthetic_1591,2899.50936,Travel,0
synthetic_1592,2826.18532,Electronics,0
synthetic_1593,3956.10366,Grocery,0
synthetic_1594,2486.29296,Coffee Shop,0
synthetic_1595,3426.19575,Coffee Shop,0
synthetic_1596,3369.05196,Home Improvement,0
synthetic_1597,3393.40551,Coffee Shop,0
synthetic_1598,1761.77865,Grocery,0
synthetic_1599,553.64511,Coffee Shop,0
synthetic_1600,478.41491,Coffee Shop,0
synthetic_1601,3805.13001,Grocery,0
synthetic_1602,3529.61832,Grocery,0
synthetic_1603,1128.10415,Coffee Shop,0
synthetic_1604,1974.57041,Gas Station,0
synthetic_1605,3869.68717,Coffee Shop,1
synthetic_1606,3791.81746,Gas Station,0
synthetic_1607,941.62603,Coffee Shop,0
synthetic_1608,3465.0382,Coffee Shop,1
synthetic_1609,2717.61701,Coffee Shop,0
synthetic_1610,1475.93476,Restaurant,0
synthetic_1611,3679.422,Coffee Shop,1
synthetic_1612,4893.58502,Coffee Shop,0
synthetic_1613,1565.82254,Restaurant,0
synthetic_1614,2694.94745,Gas Station,0
synthetic_1615,753.8914,Entertainment,0
synthetic_1616,4000.11444,Pharmacy,0
synthetic_1617,1989.17022,Restaurant,0
synthetic_1618,2156.0636,Gas Station,0
synthetic_1619,3282.22204,Grocery,0
synthetic_1620,2190.57132,Grocery,0
synthetic_1621,2304.69249,Restaurant,0
synthetic_1622,3043.89106,Pharmacy,0
synthetic_1623,3242.22203,Home Improvement,0
synthetic_1624,341.74752,Coffee Shop,0
synthetic_1625,4948.04012,Coffee Shop,0
synthetic_1626,1739.68375,Electronics,0
synthetic_1627,2967.61986,Entertainment,0
synthetic_1628,3948.83859,Entertainment,1
synthetic_1629,3022.05386,Restaurant,0
synthetic_1630,3929.19283,Coffee Shop,0
synthetic_1631,1343.13552,Electronics,0
synthetic_1632,1813.30923,Grocery,0
synthetic_1633,3792.77538,Coffee Shop,0
synthetic_1634,2551.88559,Gas Station,0
synthetic_1635,3112.39537,Electronics,0
synthetic_1636,2231.12803,Pharmacy,0
synthetic_1637,2612.5204,Entertainment,1
synthetic_1638,2354.81512,Entertainment,0
synthetic_1639,1155.30271,Gas Station,0
synthetic_1640,2041.91793,Coffee Shop,0
synthetic_1641,4669.2322,Gas Station,0
synthetic_1642,606.23511,Gas Station,0
synthetic_1643,4104.44411,Home Improvement,0
synthetic_1644,2933.85838,Coffee Shop,0
synthetic_1645,1594.44016,Gas Station,0
synthetic_1646,4998.77002,Travel,0
synthetic_1647,4399.55117,Coffee Shop,1
synthetic_1648,2602.34258,Electronics,0
synthetic_1649,2448.63953,Online Retail,1
synthetic_1650,3059.02656,Gas Station,0
synthetic_1651,2892.54978,Grocery,0
synthetic_1652,3705.74978,Coffee Shop,0
synthetic_1653,3410.56637,Coffee Shop,0
synthetic_1654,4350.96452,Travel,0
synthetic_1655,2925.66597,Entertainment,0
synthetic_1656,3451.65612,Electronics,0
synthetic_1657,2415.72923,Grocery,0
synthetic_1658,4175.24804,Coffee Shop,0
synthetic_1659,3753.44253,Coffee Shop,0
synthetic_1660,4166.00933,Coffee Shop,0
synthetic_1661,4998.77002,Entertainment,0
synthetic_1662,2551.45162,Gas Station,0
synthetic_1663,714.35952,Home Improvement,0
synthetic_1664,686.68376,Coffee Shop,0
synthetic_1665,4494.56673,Restaurant,0
synthetic_1666,3726.78613,Coffee Shop,0
synthetic_1667,1816.31265,Gas Station,0
synthetic_1668,3225.77916,Online Retail,0
synthetic_1669,3522.89781,Home Improvement,1
synthetic_1670,3237.40907,Restaurant,0
synthetic_1671,4897.3468,Electronics,0
synthetic_1672,2867.31882,Coffee Shop,1
synthetic_1673,1902.61703,Home Improvement,0
synthetic_1674,2011.3275,Entertainment,0
synthetic_1675,4592.30841,Home Improvement,0
synthetic_1676,518.64338,Gas Station,0
synthetic_1677,1689.39851,Electronics,0
synthetic_1678,4584.18576,Home Improvement,0
synthetic_1679,2405.5647,Electronics,0
synthetic_1680,4009.67202,Grocery,0
synthetic_1681,4209.80287,Electronics,0
synthetic_1682,978.25267,Pharmacy,0
synthetic_1683,328.85332,Electronics,0
synthetic_1684,926.83205,Gas Station,0
synthetic_1685,3285.4999,Restaurant,0
synthetic_1686,2448.48759,Online Retail,0
synthetic_1687,3121.11789,Coffee Shop,0
synthetic_1688,468.67994,Pharmacy,0
synthetic_1689,2484.62559,Coffee Shop,0
synthetic_1690,3418.29232,Electronics,0
synthetic_1691,3496.16065,Online Retail,1
synthetic_1692,2306.75105,Electronics,0
synthetic_1693,1293.93338,Coffee Shop,0
synthetic_1694,530.68207,Online Retail,0
synthetic_1695,2657.61229,Online Retail,0
synthetic_1696,3564.63929,Coffee Shop,1
synthetic_1697,4299.95301,Home Improvement,0
synthetic_1698,4058.38567,Home Improvement,0
synthetic_1699,3276.34013,Coffee Shop,0
synthetic_1700,276.36823,Online Retail,0
synthetic_1701,2403.47262,Home Improvement,0
synthetic_1702,159.55901,Entertainment,0
synthetic_1703,4523.04743,Coffee Shop,0
synthetic_1704,1631.82724,Coffee Shop,0
synthetic_1705,1757.79821,Restaurant,0
synthetic_1706,3858.6623,Entertainment,0
synthetic_1707,4490.91935,Grocery,0
synthetic_1708,219.81509,Online Retail,0
synthetic_1709,1781.29832,Travel,1
synthetic_1710,4610.86279,Electronics,0
synthetic_1711,4808.9194,Coffee Shop,0
synthetic_1712,1910.15348,Pharmacy,0
synthetic_1713,2050.39324,Coffee Shop,0
synthetic_1714,2991.744,Pharmacy,0
synthetic_1715,1424.2114,Gas Station,0
synthetic_1716,4558.82788,Home Improvement,0
synthetic_1717,2575.87153,Travel,1
synthetic_1718,4938.5928,Online Retail,0
synthetic_1719,3280.92627,Pharmacy,0
synthetic_1720,2250.18373,Pharmacy,0
synthetic_1721,2527.32411,Coffee Shop,1
synthetic_1722,4690.75255,Coffee Shop,0
synthetic_1723,1337.96056,Electronics,0
synthetic_1724,4506.42113,Entertainment,0
synthetic_1725,1313.48588,Home Improvement,0
synthetic_1726,2315.09982,Pharmacy,0
synthetic_1727,3007.41018,Entertainment,0
synthetic_1728,3070.20974,Electronics,0
synthetic_1729,1777.15176,Coffee Shop,0
synthetic_1730,2953.71063,Travel,0
synthetic_1731,2062.09351,Coffee Shop,0
synthetic_1732,681.66478,Entertainment,0
synthetic_1733,1678.40272,Gas Station,0
synthetic_1734,3618.36269,Entertainment,0
synthetic_1735,409.56408,Gas Station,0
synthetic_1736,4341.45473,Coffee Shop,0
synthetic_1737,1549.88378,Coffee Shop,1
synthetic_1738,4386.22888,Travel,0
synthetic_1739,844.19977,Grocery,0
synthetic_1740,4243.67181,Electronics,0
synthetic_1741,4465.76284,Home Improvement,0
synthetic_1742,4853.10773,Coffee Shop,0
synthetic_1743,1383.91167,Entertainment,0
synthetic_1744,4299.46797,Coffee Shop,0
synthetic_1745,3300.4245,Electronics,0
synthetic_1746,4085.10584,Gas Station,0
synthetic_1747,3756.86706,Coffee Shop,0
synthetic_1748,4998.77002,Coffee Shop,0
synthetic_1749,3830.77475,Home Improvement,0
synthetic_1750,3578.83418,Home Improvement,0
synthetic_1751,2666.9211,Grocery,0
synthetic_1752,4659.48308,Travel,0
synthetic_1753,4102.90047,Restaurant,0
synthetic_1754,3378.58254,Entertainment,0
synthetic_1755,4432.13409,Electronics,0
synthetic_1756,3459.3128,Entertainment,0
synthetic_1757,3351.49226,Coffee Shop,0
synthetic_1758,1192.30793,Electronics,0
synthetic_1759,4523.39874,Travel,0
synthetic_1760,4153.49544,Entertainment,1
synthetic_1761,1401.64807,Entertainment,1
synthetic_1762,916.2421,Gas Station,0
synthetic_1763,3958.71832,Pharmacy,0
synthetic_1764,1394.39567,Entertainment,0
synthetic_1765,2600.30041,Coffee Shop,0
synthetic_1766,4289.22692,Home Improvement,0
synthetic_1767,692.61209,Coffee Shop,0
synthetic_1768,389.96853,Pharmacy,0
synthetic_1769,3261.03101,Home Improvement,0
synthetic_1770,4719.80905,Travel,0
synthetic_1771,4166.22761,Coffee Shop,0
synthetic_1772,2998.73084,Restaurant,0
synthetic_1773,4535.95059,Restaurant,0
synthetic_1774,3206.8142,Entertainment,0
synthetic_1775,1930.23001,Electronics,0
synthetic_1776,625.40877,Coffee Shop,0
synthetic_1777,3596.1656,Gas Station,0
synthetic_1778,3935.44866,Online Retail,0
synthetic_1779,3273.8592,Restaurant,0
synthetic_1780,3822.82689,Travel,1
synthetic_1781,3049.68505,Travel,0
synthetic_1782,2688.76433,Entertainment,0
synthetic_1783,3040.1609,Travel,0
synthetic_1784,546.61522,Restaurant,0
synthetic_1785,4420.13267,Electronics,0
synthetic_1786,2788.50103,Entertainment,0
synthetic_1787,2053.19813,Electronics,0
synthetic_1788,495.35714,Online Retail,0
synthetic_1789,3745.89672,Gas Station,0
synthetic_1790,3638.6361,Coffee Shop,0
synthetic_1791,4524.46993,Gas Station,0
synthetic_1792,4361.65593,Home Improvement,0
synthetic_1793,2655.13021,Coffee Shop,0
synthetic_1794,1950.52245,Coffee Shop,0
synthetic_1795,2027.40728,Coffee Shop,0
synthetic_1796,3731.33223,Coffee Shop,0
synthetic_1797,3566.14618,Online Retail,0
synthetic_1798,1693.40307,Electronics,0
synthetic_1799,4291.86384,Electronics,0
synthetic_1800,2804.82003,Entertainment,0
synthetic_1801,1855.57445,Grocery,0
synthetic_1802,2904.06789,Online Retail,0
synthetic_1803,455.56989,Home Improvement,0
synthetic_1804,3229.8731,Coffee Shop,0
synthetic_1805,1956.40449,Coffee Shop,0
synthetic_1806,2150.25744,Pharmacy,0
synthetic_1807,1565.01587,Gas Station,0
synthetic_1808,2729.85523,Grocery,0
synthetic_1809,3081.19359,Entertainment,0
synthetic_1810,2076.09734,Restaurant,0
synthetic_1811,2177.99587,Coffee Shop,0
synthetic_1812,698.75351,Restaurant,0
synthetic_1813,3442.71213,Coffee Shop,0
synthetic_1814,4060.8792,Gas Station,0
synthetic_1815,4663.61533,Entertainment,0
synthetic_1816,3439.08063,Travel,0
synthetic_1817,3920.39413,Home Improvement,0
synthetic_1818,114.52069,Pharmacy,0
synthetic_1819,3402.08188,Coffee Shop,1
synthetic_1820,4540.20052,Coffee Shop,0
synthetic_1821,2050.44194,Coffee Shop,0
synthetic_1822,1346.91326,Electronics,0
synthetic_1823,4973.68926,Coffee Shop,0
synthetic_1824,948.20073,Entertainment,0
synthetic_1825,2445.37162,Electronics,0
synthetic_1826,1552.61301,Coffee Shop,0
synthetic_1827,2493.37426,Coffee Shop,0
synthetic_1828,4742.24961,Home Improvement,0
synthetic_1829,938.06148,Gas Station,0
synthetic_1830,783.95663,Coffee Shop,0
synthetic_1831,4794.9302,Restaurant,1
synthetic_1832,4733.19139,Coffee Shop,0
synthetic_1833,4933.40696,Home Improvement,0
synthetic_1834,1990.84021,Home Improvement,0
synthetic_1835,1581.26195,Gas Station,0
synthetic_1836,1317.53098,Electronics,0
synthetic_1837,695.9682,Entertainment,0
synthetic_1838,1582.85675,Grocery,0
synthetic_1839,2210.50802,Electronics,0
synthetic_1840,4506.32864,Coffee Shop,0
synthetic_1841,1414.05196,Coffee Shop,0
synthetic_1842,3682.60901,Online Retail,0
synthetic_1843,2888.48652,Home Improvement,0
synthetic_1844,3278.54154,Restaurant,0
synthetic_1845,4471.87873,Coffee Shop,0
synthetic_1846,1690.4918,Coffee Shop,0
synthetic_1847,3580.94197,Entertainment,0
synthetic_1848,3830.23872,Coffee Shop,0
synthetic_1849,2811.17128,Pharmacy,0
synthetic_1850,2971.00039,Restaurant,0
synthetic_1851,3466.58935,Restaurant,0
synthetic_1852,2694.9003,Pharmacy,0
synthetic_1853,2815.09853,Coffee Shop,0
synthetic_1854,1573.56567,Travel,0
synthetic_1855,493.23356,Travel,0
synthetic_1856,1564.10575,Travel,0
synthetic_1857,1909.66283,Entertainment,0
synthetic_1858,655.19689,Grocery,0
synthetic_1859,2763.89791,Travel,1
synthetic_1860,2828.09067,Travel,0
synthetic_1861,1127.21939,Coffee Shop,0
synthetic_1862,1582.1706,Coffee Shop,0
synthetic_1863,2541.86696,Pharmacy,0
synthetic_1864,4733.70973,Travel,0
synthetic_1865,4012.86197,Home Improvement,0
synthetic_1866,4350.55885,Coffee Shop,0
synthetic_1867,470.20978,Electronics,0
synthetic_1868,3261.13531,Coffee Shop,0
synthetic_1869,4660.68179,Gas Station,0
synthetic_1870,4004.79591,Gas Station,0
synthetic_1871,4720.82485,Home Improvement,0
synthetic_1872,1367.58975,Gas Station,0
synthetic_1873,237.75053,Online Retail,0
synthetic_1874,4700.89352,Home Improvement,0
synthetic_1875,4640.47852,Coffee Shop,0
synthetic_1876,2575.05058,Coffee Shop,0
synthetic_1877,4866.51544,Coffee Shop,0
synthetic_1878,1780.81307,Electronics,0
synthetic_1879,2675.57081,Electronics,0
synthetic_1880,1589.93322,Coffee Shop,0
synthetic_1881,424.39308,Entertainment,0
synthetic_1882,384.76475,Electronics,1
synthetic_1883,604.33291,Coffee Shop,0
synthetic_1884,241.1301,Coffee Shop,0
synthetic_1885,424.5998,Gas Station,0
synthetic_1886,4347.6864,Grocery,0
synthetic_1887,3543.65471,Coffee Shop,1
synthetic_1888,2508.39227,Grocery,0
synthetic_1889,463.0824,Coffee Shop,0
synthetic_1890,4291.17277,Pharmacy,0
synthetic_1891,926.08025,Electronics,0
synthetic_1892,1640.35452,Restaurant,0
synthetic_1893,3707.74404,Electronics,0
synthetic_1894,610.47382,Entertainment,0
synthetic_1895,3406.26338,Pharmacy,0
synthetic_1896,4363.88684,Coffee Shop,0
synthetic_1897,4470.31576,Electronics,0
synthetic_1898,1926.23603,Restaurant,0
synthetic_1899,3809.53359,Online Retail,0
synthetic_1900,3422.55959,Restaurant,0
synthetic_1901,4802.44599,Travel,0
synthetic_1902,4121.0478,Restaurant,1
synthetic_1903,1630.36754,Restaurant,0
synthetic_1904,3096.67708,Electronics,0
synthetic_1905,4581.95347,Home Improvement,0
synthetic_1906,247.05808,Online Retail,0
synthetic_1907,1357.46422,Gas Station,0
synthetic_1908,667.2323,Online Retail,0
synthetic_1909,2895.73554,Electronics,0
synthetic_1910,4340.87669,Pharmacy,0
synthetic_1911,3997.30014,Pharmacy,0
synthetic_1912,2640.05838,Online Retail,0
synthetic_1913,2733.73637,Gas Station,0
synthetic_1914,3870.21328,Coffee Shop,0
synthetic_1915,3337.0206,Coffee Shop,0
synthetic_1916,2745.53049,Coffee Shop,0
synthetic_1917,4990.12437,Home Improvement,0
synthetic_1918,2999.89974,Coffee Shop,0
synthetic_1919,3764.97591,Coffee Shop,0
synthetic_1920,2603.25933,Entertainment,0
synthetic_1921,4963.99036,Home Improvement,0
synthetic_1922,1280.61765,Grocery,0
synthetic_1923,1642.13188,Electronics,0
synthetic_1924,3760.66835,Coffee Shop,0
synthetic_1925,1877.19432,Gas Station,0
synthetic_1926,3475.04692,Entertainment,0
synthetic_1927,2941.76366,Entertainment,0
synthetic_1928,4135.41817,Gas Station,0
